tlt_ttext_text	proven
tne_bool_tbool	proven
tne_cbuffer_tcbuffer	proven
tne_float_tfloat	proven
tne_geo_tgeo	proven
tne_int_tint	proven
tne_pose_tpose	proven
tne_tbool_bool	proven
tne_tcbuffer_cbuffer	proven
tne_temporal_temporal	proven
tne_text_ttext	proven
tne_tfloat_float	proven
tne_tgeo_geo	proven
tne_tint_int	proven
tne_tnpoint_npoint	proven
tne_tpose_pose	proven
tne_ttext_text	proven
tnpoint_cumulative_length	proven
tnpoint_length	proven
tnpoint_speed	proven
tnpoint_to_tgeompoint	proven
tnumber_abs	proven
tnumber_angular_difference	proven
tnumber_at_span	proven
tnumber_at_spanset	proven
tnumber_at_tbox	proven
tnumber_avg_value	proven
tnumber_delta_value	proven
tnumber_extent_transfn	proven
tnumber_integral	proven
tnumber_minus_span	proven
tnumber_minus_spanset	proven
tnumber_minus_tbox	proven
tnumber_trend	proven
tnumber_twavg	proven
touches_cbuffer_cbuffer	proven
tpoint_angular_difference	proven
tpoint_azimuth	proven
tpoint_cumulative_length	proven
tpoint_get_x	proven
tpoint_get_y	proven
tpoint_is_simple	proven
tpoint_length	proven
tpoint_speed	proven
tpoint_twcentroid	proven
tspatial_extent_transfn	proven
tstzset_end_value	proven
tstzset_start_value	proven
tstzspan_lower	proven
tstzspan_upper	proven
tstzspanset_end_timestamptz	proven
tstzspanset_lower	proven
tstzspanset_num_timestamps	proven
tstzspanset_start_timestamptz	proven
tstzspanset_upper	proven
ttext_from_base_temp	proven
ttext_minus_value	proven
ttouches_cbuffer_tcbuffer	proven
ttouches_geo_tcbuffer	proven
ttouches_geo_tgeo	proven
ttouches_tcbuffer_cbuffer	proven
ttouches_tcbuffer_geo	proven
ttouches_tcbuffer_tcbuffer	proven
ttouches_tgeo_geo	proven
ttouches_tgeo_tgeo	proven
union_bigint_set	proven
union_bigint_span	proven
union_bigint_spanset	proven
union_date_set	proven
union_date_span	proven
union_date_spanset	proven
union_float_set	proven
union_float_span	proven
union_float_spanset	proven
union_int_set	proven
union_int_span	proven
union_int_spanset	proven
union_set_bigint	proven
union_set_date	proven
union_set_float	proven
union_set_int	proven
union_set_set	proven
union_set_text	proven
union_set_timestamptz	proven
union_span_bigint	proven
union_span_date	proven
union_span_float	proven
union_span_int	proven
union_span_span	proven
union_span_spanset	proven
union_span_timestamptz	proven
union_spanset_bigint	proven
union_spanset_date	proven
union_spanset_float	proven
union_spanset_int	proven
union_spanset_span	proven
union_spanset_spanset	proven
union_spanset_timestamptz	proven
union_stbox_stbox	proven
union_tbox_tbox	proven
union_text_set	proven
union_timestamptz_set	proven
union_timestamptz_span	proven
union_timestamptz_spanset	proven
